5
35
0.2295462017254154
0.2453743151488494
0.1616016200536343
0.2152146346730502
0.1482632283990507
0,0,3.885732200700367,3.557782134956158,3.645901110607859,0,0.1096491140398936,0,3.84167573529873,0,0,0,0,2.866532731662892,4.530258677877551,1.69267325070838,0,3.29058090611692,0,0,0,0,4.249469106198182,0,0,0,0,3.204645621976315,0,0,0,0,0,0,2.785334148405958
0,0,0,0,4.666145558867727,0,0.750483613313167,0,0,0,3.819218822697921,0,0,0,0.0642287343688136,2.42615228474885,0,0,0,0,2.377892208166102,0,1.466473214835657,2.520640902989184,0,0,0,3.447175504620854,0.922170578496771,4.425207510206256,0,4.949327175756582,1.04261186946715,0,0.2610431664692608
3.885732200700367,0,0,0,1.79638980725106,1.708385018198236,0,2.949087448023715,3.056650733189757,2.878634742268606,0,0,0,4.488856127660012,3.856517144293154,1.312287324520144,0,1.500092913702189,4.594632683562084,2.212484762990615,4.726410045933197,4.41201397965867,1.708824416186551,0,0,0.4918097527286519,0,4.317292457335546,0.6673749529214829,0,1.369171507721342,0,0,2.112656941342414,0.1131399337795336
3.557782134956158,0,0,0,4.619781678625719,0,3.92013923134358,2.32399006436883,4.431957354441475,0,0,0.7647639499092157,0,0,4.853494865880601,0,0,1.629988349858368,2.791492457654531,0.3448892310542917,4.737191313143609,0,0,3.201049230824549,0,1.906445040136686,0,3.511554591793183,3.054603401396772,1.244733374066779,0,0,0,4.52141245816606,0
3.645901110607859,4.666145558867727,1.79638980725106,4.619781678625719,0,3.172308483852203,0,2.557645460997129,0,0,0,1.097355722249521,4.751976675659528,0.5733421659142068,1.081136646381158,3.21224632790045,0,0,0,0.6150850842872668,0,0.1702859224060771,0.3869502351646276,0,0,4.433503814197875,0.6543827388005896,0,0,4.793567979449456,0,0,0,4.484145036321904,0
0,0,1.708385018198236,0,3.172308483852203,0,2.182759488711529,0,0,0,0,0,4.200819686946938,1.893960375309893,0.7646058939237388,0,0,0.962900434032628,0,0,0.3102124625476443,2.253070361437179,0,0,2.058451131257065,0,0,0,0,4.871906615168516,0,0.7149527704457226,0,0,0
0.1096491140398936,0.750483613313167,0,3.92013923134358,0,2.182759488711529,0,4.404195637298688,2.995712546542967,0.7759933313431278,0,0,0,0,0,1.237730012567322,2.663917188484743,3.865574061361893,0,1.552346777535011,0,1.299945581612361,0,0,0,4.199182113999055,3.158111891748315,0,0,0,3.125100009180039,0,3.204585175698695,4.128104059444066,0
0,0,2.949087448023715,2.32399006436883,2.557645460997129,0,4.404195637298688,0,0,0,3.111524923575619,0,0,0,0,0.07228373558145818,0.6735101431318513,2.861374650892885,0,0,0.8273529768411664,4.776848826387782,0,0,0,2.351856676155013,0,0,0,2.982258709860186,0,0,0,0,0
3.84167573529873,0,3.056650733189757,4.431957354441475,0,0,2.995712546542967,0,0,0.005044392535062392,0,3.126212993901054,0.03831222750202035,0,3.917097152196394,0,0,2.738213711366381,1.991359972625648,0,0,4.852275436359132,0,0.6600543720448782,0.3107352580868394,0,4.152798693676521,0,1.835545219270999,1.730701008487258,1.935321570719565,3.20038644572713,0,3.051751310564716,0
0,0,2.878634742268606,0,0,0,0.7759933313431278,0,0.005044392535062392,0,3.65639352662873,0,2.701075435214532,0,3.031778600660675,0,2.735305529891031,0,1.490664255920083,0,0,0.8443998567212618,0,0,0,0.9493123890123512,0,0,0.3811902377371656,0,1.007921636226247,1.618945769988818,0,0,4.08588207612169
0,3.819218822697921,0,0,0,0,0,3.111524923575619,0,3.65639352662873,0,4.863024660883603,0,3.899734552144741,0,0,0,3.629348790739511,1.363406134270712,3.320091129057157,0,0,0,0.5983247055147733,0,0.1584383100095388,0,0,0,0,0,2.787515265545337,0.7953641126286864,0,4.637427664460583
0,0,0,0.7647639499092157,1.097355722249521,0,0,0,3.126212993901054,0,4.863024660883603,0,0,0,0,1.965517173028445,1.021084606970881,0,0,0,4.029738301593488,0,1.331107187835797,2.164526640593843,0.668572541830843,2.534302556212706,3.423444002098507,2.178315399187642,0,0,0.1975315212581441,2.781824875468457,0,2.29033469000459,3.786365814919094
0,0,0,0,4.751976675659528,4.200819686946938,0,0,0.03831222750202035,2.701075435214532,0,0,0,0,0,3.659750645799898,1.401985028447716,2.735479798382735,0,0,0,0,2.887900306347223,0,2.295111970392596,1.926760525876024,1.437920276246569,0,3.187613196699988,4.52765674034301,0.7702916375843116,0,0,2.308320534673331,1.590828582698917
2.866532731662892,0,4.488856127660012,0,0.5733421659142068,1.893960375309893,0,0,0,0,3.899734552144741,0,0,0,1.179474600482624,3.292267279780114,4.013313002726479,1.636959394402748,0,0,0,0,0.6949444484986994,0,2.813179162596164,0,0,0,3.605781549588563,2.974309591343203,0,0,0,0,0
4.530258677877551,0.0642287343688136,3.856517144293154,4.853494865880601,1.081136646381158,0.7646058939237388,0,0,3.917097152196394,3.031778600660675,0,0,0,1.179474600482624,0,0,0,4.030520937245849,0,0,0.863781471490786,4.005550494958953,3.878128615739422,0,0,0,0.9365911905661928,0,0,2.585492487044454,0,3.335951987206602,2.992813820199612,2.181885533407605,1.145114733964939
1.69267325070838,2.42615228474885,1.312287324520144,0,3.21224632790045,0,1.237730012567322,0.07228373558145818,0,0,0,1.965517173028445,3.659750645799898,3.292267279780114,0,0,2.556926160300409,1.730548954480218,0,4.108950696595219,0,3.900967396157584,0,0.07192700284532672,2.955340874732552,4.633103012418699,1.877093918233265,0,1.582388933835412,3.147315655208627,3.36997461018919,1.527729012994888,0,0,0
0,0,0,0,0,0,2.663917188484743,0.6735101431318513,0,2.735305529891031,0,1.021084606970881,1.401985028447716,4.013313002726479,0,2.556926160300409,0,3.20173456242293,0,0,0,0,3.750579004081782,1.923930613566114,1.06845745411444,0,2.704736121060711,0,4.869119133008908,0,0,1.40132612116432,2.223124855231284,1.993744867385904,0
3.29058090611692,0,1.500092913702189,1.629988349858368,0,0.962900434032628,3.865574061361893,2.861374650892885,2.738213711366381,0,3.629348790739511,0,2.735479798382735,1.636959394402748,4.030520937245849,1.730548954480218,3.20173456242293,0,3.926875555190588,0,0.5491984007034451,0,0,0,0,0,0.7062207921632002,0,0,3.949231842325494,0,1.251647632626517,4.834745522127749,2.602381263869373,2.835989369154015
0,0,4.594632683562084,2.791492457654531,0,0,0,0,1.991359972625648,1.490664255920083,1.363406134270712,0,0,0,0,0,0,3.926875555190588,0,0,0.4066025142842206,0,0,4.253245997978958,3.984791421629921,0,0,0,1.468529971961852,1.729486904584068,0,0,1.633393083073315,4.658819542084486,1.897115784221227
0,0,2.212484762990615,0.3448892310542917,0.6150850842872668,0,1.552346777535011,0,0,0,3.320091129057157,0,0,0,0,4.108950696595219,0,0,0,0,0,0,0.1527738785024674,2.789324806614908,0,0,0,0,0,0,2.157968233810604,0,0,1.00474178682896,2.973950711243243
0,2.377892208166102,4.726410045933197,4.737191313143609,0,0.3102124625476443,0,0.8273529768411664,0,0,0,4.029738301593488,0,0,0.863781471490786,0,0,0.5491984007034451,0.4066025142842206,0,0,3.112213209837864,0,2.995534591827132,0.1616416910348484,0,1.447699093898614,3.507481950769897,0,4.815672051150075,2.686607067180419,2.170206472758445,1.877918874829891,0,0.7297299020985815
0,0,4.41201397965867,0,0.1702859224060771,2.253070361437179,1.299945581612361,4.776848826387782,4.852275436359132,0.8443998567212618,0,0,0,0,4.005550494958953,3.900967396157584,0,0,0,0,3.112213209837864,0,1.233505405677779,1.175284175229768,4.758033130851583,1.4866096890455,1.511187128974941,0,4.33580935889181,0.3880769260816003,0,0,0,0,1.258109121545821
4.249469106198182,1.466473214835657,1.708824416186551,0,0.3869502351646276,0,0,0,0,0,0,1.331107187835797,2.887900306347223,0.6949444484986994,3.878128615739422,0,3.750579004081782,0,0,0.1527738785024674,0,1.233505405677779,0,2.822369608913478,0,2.639506503542193,2.043549962217725,0,0,1.852377598896581,0,2.438318036051859,2.578386248037523,1.157899190256517,0
0,2.520640902989184,0,3.201049230824549,0,0,0,0,0.6600543720448782,0,0.5983247055147733,2.164526640593843,0,0,0,0.07192700284532672,1.923930613566114,0,4.253245997978958,2.789324806614908,2.995534591827132,1.175284175229768,2.822369608913478,0,0,0.5225976497531698,0.2957665203766713,3.897382534241105,3.097843062514851,0,0,0,0,1.661992809577182,0
0,0,0,0,0,2.058451131257065,0,0,0.3107352580868394,0,0,0.668572541830843,2.295111970392596,2.813179162596164,0,2.955340874732552,1.06845745411444,0,3.984791421629921,0,0.1616416910348484,4.758033130851583,0,0,0,2.083828508759279,2.99050158570744,0.3184325152568135,0.4918926519243744,1.855818993830722,3.546204767667836,0,0,4.992126457531985,0
0,0,0.4918097527286519,1.906445040136686,4.433503814197875,0,4.199182113999055,2.351856676155013,0,0.9493123890123512,0.1584383100095388,2.534302556212706,1.926760525876024,0,0,4.633103012418699,0,0,0,0,0,1.4866096890455,2.639506503542193,0.5225976497531698,2.083828508759279,0,0,2.608606243911375,0,0,2.562816923901996,0,1.143823862748162,1.367981104473965,3.137575234507121
0,0,0,0,0.6543827388005896,0,3.158111891748315,0,4.152798693676521,0,0,3.423444002098507,1.437920276246569,0,0.9365911905661928,1.877093918233265,2.704736121060711,0.7062207921632002,0,0,1.447699093898614,1.511187128974941,2.043549962217725,0.2957665203766713,2.99050158570744,0,0,0,1.156836102896533,0.4939001793675157,0,0,4.119814714230098,4.706502655742078,4.785550825893299
3.204645621976315,3.447175504620854,4.317292457335546,3.511554591793183,0,0,0,0,0,0,0,2.178315399187642,0,0,0,0,0,0,0,0,3.507481950769897,0,0,3.897382534241105,0.3184325152568135,2.608606243911375,0,0,0,4.064719848362758,1.920815844114154,0,1.224402648715814,1.351598060232122,3.168655555218208
0,0.922170578496771,0.6673749529214829,3.054603401396772,0,0,0,0,1.835545219270999,0.3811902377371656,0,0,3.187613196699988,3.605781549588563,0,1.582388933835412,4.869119133008908,0,1.468529971961852,0,0,4.33580935889181,0,3.097843062514851,0.4918926519243744,0,1.156836102896533,0,0,0,0,0,1.834699760233241,0,3.109769707722513
0,4.425207510206256,0,1.244733374066779,4.793567979449456,4.871906615168516,0,2.982258709860186,1.730701008487258,0,0,0,4.52765674034301,2.974309591343203,2.585492487044454,3.147315655208627,0,3.949231842325494,1.729486904584068,0,4.815672051150075,0.3880769260816003,1.852377598896581,0,1.855818993830722,0,0.4939001793675157,4.064719848362758,0,0,4.833779377498655,0,0,0,0
0,0,1.369171507721342,0,0,0,3.125100009180039,0,1.935321570719565,1.007921636226247,0,0.1975315212581441,0.7702916375843116,0,0,3.36997461018919,0,0,0,2.157968233810604,2.686607067180419,0,0,0,3.546204767667836,2.562816923901996,0,1.920815844114154,0,4.833779377498655,0,0,0,0,0
0,4.949327175756582,0,0,0,0.7149527704457226,0,0,3.20038644572713,1.618945769988818,2.787515265545337,2.781824875468457,0,0,3.335951987206602,1.527729012994888,1.40132612116432,1.251647632626517,0,0,2.170206472758445,0,2.438318036051859,0,0,0,0,0,0,0,0,0,2.081659295108687,0,0
0,1.04261186946715,0,0,0,0,3.204585175698695,0,0,0,0.7953641126286864,0,0,0,2.992813820199612,0,2.223124855231284,4.834745522127749,1.633393083073315,0,1.877918874829891,0,2.578386248037523,0,0,1.143823862748162,4.119814714230098,1.224402648715814,1.834699760233241,0,0,2.081659295108687,0,0,4.934243749927816
0,0,2.112656941342414,4.52141245816606,4.484145036321904,0,4.128104059444066,0,3.051751310564716,0,0,2.29033469000459,2.308320534673331,0,2.181885533407605,0,1.993744867385904,2.602381263869373,4.658819542084486,1.00474178682896,0,0,1.157899190256517,1.661992809577182,4.992126457531985,1.367981104473965,4.706502655742078,1.351598060232122,0,0,0,0,0,0,0.1989823478481961
2.785334148405958,0.2610431664692608,0.1131399337795336,0,0,0,0,0,0,4.08588207612169,4.637427664460583,3.786365814919094,1.590828582698917,0,1.145114733964939,0,0,2.835989369154015,1.897115784221227,2.973950711243243,0.7297299020985815,1.258109121545821,0,0,0,3.137575234507121,4.785550825893299,3.168655555218208,3.109769707722513,0,0,0,4.934243749927816,0.1989823478481961,0
0,0.8051045229236886,0,0,0,2.586272012754616,0,0.8960475039561583,0,4.547324032536395,0.6304941374129081,0.6943241857046734,3.442007488464241,0,0,0,2.376175787461384,0,1.146531257328858,0.07954169404742473,4.311696057396623,0.5396762650887177,0,0.02196306291087691,3.73091118828872,0.8474221442201119,3.707512286054452,0,4.266855032265654,1.073048531383207,2.461565654878533,1.297005804262679,3.022392288897062,2.214520337554995,0
0.8051045229236886,0,0.5520402447847922,0.06377781418070827,0,1.804640100237945,0,2.135311738798476,0.02514441650560528,4.985684476743429,0,0.5212649880095865,1.29923333827561,2.834354563803228,0,0,0.7052848429973008,0.5622568967534902,2.132521256681772,4.888845788511169,0,4.798225984968976,0,0,1.414926881070544,1.912570959266986,1.915100520323516,0,0,0,0.5907762257684102,0,0,4.86672353360435,0
0,0.5520402447847922,0,3.966458499506628,0,0,2.30273730544393,0,0,0,2.498629868106723,1.467777972087202,4.800699879431271,0,0,0,0.6680195522488702,0,0,0,0,0,0,1.714018507596964,3.247087254806831,0,3.820354456181636,0,0,1.012924904359633,0,3.006255719559061,2.526462261029156,0,0
0,0.06377781418070827,3.966458499506628,0,0,1.833982344986877,0,0,0,4.17579819011518,3.641212115767689,0,2.553168025682391,2.241696903509597,0,0.3927410317725633,4.825026529217792,0,0,0,0,3.55227846490244,2.652295246172102,0,1.225653775920983,0,2.102787574186962,0,0,0,1.601385441849808,4.238712459571793,1.604739305685654,0,4.91518111038478
0,0,0,0,0,0,2.670068757258655,0,2.828738234219737,4.733667355576878,0.7370849416908526,0,0,0,0,0,1.227710721936491,2.394273720255307,2.233870637963,0,1.642679017139487,0,0,4.233029735346055,2.032368394573957,0,0,4.527313748654018,1.887460866075147,0,0.8345329606218765,3.404094613639825,4.453439366992739,0,4.141984741653973
