25
14
0.07578457198715328
0.04604786570248517
0.02362826933592873
0.0751145715976875
0.06954654281035855
0.01475006691595989
0.0001396662598565973
0.05524818731928139
0.06735427489642593
0.009183240143664128
0.003029022885293761
0.0464327701095317
0.04690773467193595
0.04008627022164126
0.0005827361394395337
0.05347605692193633
0.07343154231991414
0.0678052301400732
0.008792690764079521
0.02752221226974946
0.01877950526118122
0.04349392489316029
0.04756081126670545
0.02334925974702247
0.06195297541953473
0,3.908613064585831,3.099079636304355,2.228281057197876,0,0,3.259985836085016,1.377156899304585,4.400331298630281,3.779570604539806,0,4.792667980645048,0,0
3.908613064585831,0,0.7592286115724228,0,0,0,0,1.250423102947947,0,1.557376788252263,0,0,0,0
3.099079636304355,0.7592286115724228,0,0,0,0.1139933532046672,1.705324844546144,0,2.437153272077227,0.4277611620452859,4.44195467402289,4.307978799921836,0,4.074601357240195
2.228281057197876,0,0,0,4.399332201420013,1.762800506243198,0,4.864261185054015,0,2.9121571435224,0.4603435337718387,2.455729020056827,1.698785820755324,0.8545161762473918
0,0,0,4.399332201420013,0,3.488247842289491,3.33163244244755,2.166476327878482,0.9660115588019519,0,2.310090818869462,0,2.725024456092116,0
0,0,0.1139933532046672,1.762800506243198,3.488247842289491,0,2.634898760974135,0,0.3416973406700102,0.6169069115469034,4.494698684821499,0.60089059776264,0,4.679877766622139
3.259985836085016,0,1.705324844546144,0,3.33163244244755,2.634898760974135,0,0.5857258286378814,3.424542473145731,0,4.937693684139982,0,2.939103131613649,0.2611176391257525
1.377156899304585,1.250423102947947,0,4.864261185054015,2.166476327878482,0,0.5857258286378814,0,0,0,0,2.63512476338683,1.900714951205024,0
4.400331298630281,0,2.437153272077227,0,0.9660115588019519,0.3416973406700102,3.424542473145731,0,0,0,0,3.278055452482498,0,1.299826393584338
3.779570604539806,1.557376788252263,0.4277611620452859,2.9121571435224,0,0.6169069115469034,0,0,0,0,0,1.521492344208389,1.212581544425003,0
0,0,4.44195467402289,0.4603435337718387,2.310090818869462,4.494698684821499,4.937693684139982,0,0,0,0,1.779610595416918,4.427606137448175,4.220403596038731
4.792667980645048,0,4.307978799921836,2.455729020056827,0,0.60089059776264,0,2.63512476338683,3.278055452482498,1.521492344208389,1.779610595416918,0,1.251714412682358,3.645180576725066
0,0,0,1.698785820755324,2.725024456092116,0,2.939103131613649,1.900714951205024,0,1.212581544425003,4.427606137448175,1.251714412682358,0,1.081381027182547
0,0,4.074601357240195,0.8545161762473918,0,4.679877766622139,0.2611176391257525,0,1.299826393584338,0,4.220403596038731,3.645180576725066,1.081381027182547,0
0,0,0,0,0.98102459365626,2.01175808467974,0,0,0,0,3.916329687020181,0,2.259373045212504,3.256346323824712
0,0,0,3.924272955465748,0.3668084504023339,0.1603642320999271,3.252653122274563,0,0.3429117427772782,0,0.4593591663574975,4.945929048196932,1.914342241658811,0.7181879752974624
0,0,0,1.867893913399488,3.79097264857708,0,0,4.630845412915364,0,0,0,0,4.364064965214268,0
0,3.924272955465748,1.867893913399488,0,0,0,2.925908192392963,0,2.839205748694036,0,0,0,0,0
0.98102459365626,0.3668084504023339,3.79097264857708,0,0,0,0,0,0,1.345053039366934,0,4.956015999343726,0,4.185031355114121
2.01175808467974,0.1603642320999271,0,0,0,0,0,3.891803291566553,0,0,0,0,4.375163631827458,0
0,3.252653122274563,0,2.925908192392963,0,0,0,0,0,4.850723164490173,0,2.821304597998889,0,0
0,0,4.630845412915364,0,0,3.891803291566553,0,0,3.04279739205964,3.401758325323423,0.8146978572033492,0,0,1.22047957785845
0,0.3429117427772782,0,2.839205748694036,0,0,0,3.04279739205964,0,1.022462906794782,1.898026428853057,0,3.102125928919972,0
0,0,0,0,1.345053039366934,0,4.850723164490173,3.401758325323423,1.022462906794782,0,4.966713819207541,0,0,4.300951204135183
3.916329687020181,0.4593591663574975,0,0,0,0,0,0.8146978572033492,1.898026428853057,4.966713819207541,0,0,0,0
0,4.945929048196932,0,0,4.956015999343726,0,2.821304597998889,0,0,0,0,0,0,0
2.259373045212504,1.914342241658811,4.364064965214268,0,0,4.375163631827458,0,0,3.102125928919972,0,0,0,0,0
3.256346323824712,0.7181879752974624,0,0,4.185031355114121,0,0,1.22047957785845,0,4.300951204135183,0,0,0,0
0,0,0,0,1.519258113888262,3.294282405364656,0,0,0,0,0.5696531933921295,0,1.667140932304332,4.323110062667765
0,0,0,1.354157510756587,4.111631110926531,4.135711614181573,2.581352828870645,0,1.497001932804324,0,2.010443095185232,2.449575812066973,0.4232459430861268,4.356610332865109
0,0,0,1.108472733841989,4.435153661140065,0,0,1.492497235296198,0,0,0,0,4.690010034598152,0
0,1.354157510756587,1.108472733841989,0,0,0,3.338408820922516,0,1.494820817285986,0,0,0,0,0
1.519258113888262,4.111631110926531,4.435153661140065,0,0,0,0,0,0,2.798389658079538,0,2.619738246318044,0,4.166743235172115
3.294282405364656,4.135711614181573,0,0,0,0,0,0.3468380133450122,0,0,0,0,1.74287488551946,0
0,2.581352828870645,0,3.338408820922516,0,0,0,0,0,1.075848064020167,0,2.157310268371724,0,0
0,0,1.492497235296198,0,0,0.3468380133450122,0,0,1.098279673905804,1.894115653630849,2.829552955008286,0,0,4.422113295467875
0,1.497001932804324,0,1.494820817285986,0,0,0,1.098279673905804,0,3.390530387798978,1.595339101083922,0,1.414200458071627,0
0,0,0,0,2.798389658079538,0,1.075848064020167,1.894115653630849,3.390530387798978,0,1.783528749622829,0,0,1.986141302189177
0.5696531933921295,2.010443095185232,0,0,0,0,0,2.829552955008286,1.595339101083922,1.783528749622829,0,0,0,0
0,2.449575812066973,0,0,2.619738246318044,0,2.157310268371724,0,0,0,0,0,0,0
1.667140932304332,0.4232459430861268,4.690010034598152,0,0,1.74287488551946,0,0,1.414200458071627,0,0,0,0,0
4.323110062667765,4.356610332865109,0,0,4.166743235172115,0,0,4.422113295467875,0,1.986141302189177,0,0,0,0
0,0,0,0,2.416472838671428,4.506740615172558,0,0,0,0,4.89281942579989,0,0.2954765634004031,0.2797626470351045
0,0,0,1.139053524080669,3.614514866342326,1.699931032410843,1.63194067544441,0,2.957917670781836,0,1.475904020149811,3.474366055935413,3.669366493906359,0.4157794837672996
0,0,0,1.094970588559169,0.3439908555185833,0,0,1.690423969256409,0,0,0,0,0.6984463927375023,0
0,1.139053524080669,1.094970588559169,0,0,0,3.240135575278523,0,1.280548905309191,0,0,0,0,0
2.416472838671428,3.614514866342326,0.3439908555185833,0,0,0,0,0,0,4.72391995877153,0,4.627184448157241,0,1.018577171469581
4.506740615172558,1.699931032410843,0,0,0,0,0,1.393922643105225,0,0,0,0,0.209605024543848,0
0,1.63194067544441,0,3.240135575278523,0,0,0,0,0,3.801716732091187,0,1.689222826282459,0,0
0,0,1.690423969256409,0,0,1.393922643105225,0,0,2.031399711506725,3.159773553511671,4.658080684885974,0,0,3.563233973795748
0,2.957917670781836,0,1.280548905309191,0,0,0,2.031399711506725,0,0.2624277131901182,4.930255333633072,0,1.025906259664933,0
0,0,0,0,4.72391995877153,0,3.801716732091187,3.159773553511671,0.2624277131901182,0,3.764289205515048,0,0,2.397095521793077
4.89281942579989,1.475904020149811,0,0,0,0,0,4.658080684885974,4.930255333633072,3.764289205515048,0,0,0,0
0,3.474366055935413,0,0,4.627184448157241,0,1.689222826282459,0,0,0,0,0,0,0
0.2954765634004031,3.669366493906359,0.6984463927375023,0,0,0.209605024543848,0,0,1.025906259664933,0,0,0,0,0
0.2797626470351045,0.4157794837672996,0,0,1.018577171469581,0,0,3.563233973795748,0,2.397095521793077,0,0,0,0
0,0,0,0,1.689060219355119,4.976908882589432,0,0,0,0,4.242983377397745,0,3.704526514467938,4.084275868869251
0,0,0,1.605116085444755,4.629290190087429,4.233554794402651,3.308880983892506,0,1.016495726781681,0,1.532483895131896,2.057109136938824,1.659946663122153,2.308689191840656
0,0,0,2.6111622151275,0.9176409776391997,0,0,4.297400536033948,0,0,0,0,1.969500724255017,0
0,1.605116085444755,2.6111622151275,0,0,0,2.16684533669296,0,4.432818972057735,0,0,0,0,0
1.689060219355119,4.629290190087429,0.9176409776391997,0,0,0,0,0,0,3.572358178744738,0,3.695109307609624,0,2.722088496243867
4.976908882589432,4.233554794402651,0,0,0,0,0,1.896849173430327,0,0,0,0,0.7116985969419581,0
0,3.308880983892506,0,2.16684533669296,0,0,0,0,0,2.920514249290163,0,3.603617139236257,0,0
0,0,4.297400536033948,0,0,1.896849173430327,0,0,3.149539723812401,1.21634761235295,3.915509418423155,0,0,1.890742190410716
0,1.016495726781681,0,4.432818972057735,0,0,0,3.149539723812401,0,4.005861811812494,3.590904526048636,0,2.19567040796893,0
0,0,0,0,3.572358178744738,0,2.920514249290163,1.21634761235295,4.005861811812494,0,0.5502424855633326,0,0,2.824980465474298
4.242983377397745,1.532483895131896,0,0,0,0,0,3.915509418423155,3.590904526048636,0.5502424855633326,0,0,0,0
0,2.057109136938824,0,0,3.695109307609624,0,3.603617139236257,0,0,0,0,0,0,0
3.704526514467938,1.659946663122153,1.969500724255017,0,0,0.7116985969419581,0,0,2.19567040796893,0,0,0,0,0
4.084275868869251,2.308689191840656,0,0,2.722088496243867,0,0,1.890742190410716,0,2.824980465474298,0,0,0,0
0,0,0,0,3.992429147607746,3.265816405473452,0,0,0,0,0.2532324883527171,0,2.533972620277512,2.644612331642143
0,0,0,4.147809021995838,2.463192992308906,1.230347835530492,0.5878274231087816,0,3.179415994434437,0,0.5278056536763742,0.1738837004987331,4.198747674373225,0.1519451183057569
0,0,0,2.167113567438808,3.685363272932944,0,0,1.702391553827163,0,0,0,0,4.90281414857527,0
0,4.147809021995838,2.167113567438808,0,0,0,0.6987937954962875,0,2.234004313914002,0,0,0,0,0
3.992429147607746,2.463192992308906,3.685363272932944,0,0,0,0,0,0,3.396098276970035,0,2.837150280859604,0,4.374713607711743
3.265816405473452,1.230347835530492,0,0,0,0,0,4.323362731915187,0,0,0,0,0.3829641743820855,0
0,0.5878274231087816,0,0.6987937954962875,0,0,0,0,0,2.014757887856207,0,0.06827783331667558,0,0
0,0,1.702391553827163,0,0,4.323362731915187,0,0,2.776538123627267,2.857065358019483,3.428435684894944,0,0,1.244598054979666
0,3.179415994434437,0,2.234004313914002,0,0,0,2.776538123627267,0,3.392843194096569,2.065916792849487,0,0.1362510983040827,0
0,0,0,0,3.396098276970035,0,2.014757887856207,2.857065358019483,3.392843194096569,0,2.985226148072016,0,0,2.448096947732727
0.2532324883527171,0.5278056536763742,0,0,0,0,0,3.428435684894944,2.065916792849487,2.985226148072016,0,0,0,0
0,0.1738837004987331,0,0,2.837150280859604,0,0.06827783331667558,0,0,0,0,0,0,0
2.533972620277512,4.198747674373225,4.90281414857527,0,0,0.3829641743820855,0,0,0.1362510983040827,0,0,0,0,0
2.644612331642143,0.1519451183057569,0,0,4.374713607711743,0,0,1.244598054979666,0,2.448096947732727,0,0,0,0
0,0,0,0,4.937437875946765,0.5421821392775739,0,0,0,0,2.33100916895318,0,0.9996270656967732,3.471752803112208
0,0,0,4.110910973004879,3.274414492248343,2.907456261840663,0.7390870709080316,0,3.991851289151293,0,2.969138022821341,1.464157779842674,1.858616540082787,3.766002663544271
0,0,0,3.706519941492765,3.483574263248608,0,0,0.6906020152504322,0,0,0,0,3.22397012992688,0
0,4.110910973004879,3.706519941492765,0,0,0,3.759647539875419,0,4.079936266481036,0,0,0,0,0
