25
6
0.06372432017757476
0.05631109490690545
0.01168137411599245
0.05141342527466634
0.04042227105837174
0.07583923012277391
0.05058612778982715
0.06238236589154548
0.03537160215837395
0.03370307948754608
0.06432970168288352
0.006506117211797848
0.01038011389111028
0.01351490526305927
0.0304719396914926
0.06480251649734776
0.06261883897052824
0.004713471334277681
0.03112044584888178
0.04106773107313573
0.03248774657948197
0.05119943598326194
0.04894785363646852
0.02275891771679183
0.03364537363590386
0,0.7276949019235851,4.346461038200447,0,0.482272625841943,4.710252953877426
0.7276949019235851,0,0,2.233918747149031,2.542543276905635,0
4.346461038200447,0,0,4.524404843399465,0,0
0,2.233918747149031,4.524404843399465,0,3.493729161673973,0.1527047315231833
0.482272625841943,2.542543276905635,0,3.493729161673973,0,0
4.710252953877426,0,0,0.1527047315231833,0,0
0,0,0,2.74930100918166,0,0
0,0,2.876042975392328,0,0,4.08813854161131
0,2.876042975392328,0,0,2.194349865630516,2.605679154020008
2.74930100918166,0,0,0,0,0
0,0,2.194349865630516,0,0,2.500112177951004
0,4.08813854161131,2.605679154020008,0,2.500112177951004,0
0,0,0,0.7247739911186341,0,0
0,0,0.2988977147357791,0,0,3.974157084417265
0,0.2988977147357791,0,0,0.5555961172029938,1.157971933542619
0.7247739911186341,0,0,0,0,0
0,0,0.5555961172029938,0,0,2.399610705730302
0,3.974157084417265,1.157971933542619,0,2.399610705730302,0
0,0,0,4.265155588609469,0,0
0,0,1.173899566862032,0,0,3.221590650968458
0,1.173899566862032,0,0,1.290323479560335,2.444488719600835
4.265155588609469,0,0,0,0,0
0,0,1.290323479560335,0,0,4.523611190336814
0,3.221590650968458,2.444488719600835,0,4.523611190336814,0
0,0,0,3.11027565742533,0,0
0,0,1.765792856110355,0,0,1.893046913301342
0,1.765792856110355,0,0,2.04359923056276,3.120300440868448
3.11027565742533,0,0,0,0,0
0,0,2.04359923056276,0,0,3.049333242112792
0,1.893046913301342,3.120300440868448,0,3.049333242112792,0
0,0,0,1.754761904461354,0,0
0,0,4.105970200989796,0,0,4.057902291412386
0,4.105970200989796,0,0,2.974480370043072,3.395677704328738
1.754761904461354,0,0,0,0,0
0,0,2.974480370043072,0,0,3.088331947942273
0,4.057902291412386,3.395677704328738,0,3.088331947942273,0
0,0,0,2.566247699335267,0,0
0,0,0.07701718825777526,0,0,2.664127943997274
0,0.07701718825777526,0,0,1.311058738904227,1.977576078342965
2.566247699335267,0,0,0,0,0
0,0,1.311058738904227,0,0,4.297211528231061
0,2.664127943997274,1.977576078342965,0,4.297211528231061,0
0,0,0,2.009040168759709,0,0
0,0,0.2151190082890392,0,0,1.753635517884417
0,0.2151190082890392,0,0,3.014215446910415,1.837183242722383
2.009040168759709,0,0,0,0,0
0,0,3.014215446910415,0,0,4.027447122648428
0,1.753635517884417,1.837183242722383,0,4.027447122648428,0
0,0,0,0.3798334584542096,0,0
0,0,0.8449501473135218,0,0,4.695007809999434
0,0.8449501473135218,0,0,3.556078902168415,4.939910015808164
0.3798334584542096,0,0,0,0,0
0,0,3.556078902168415,0,0,2.883607578073426
0,4.695007809999434,4.939910015808164,0,2.883607578073426,0
0,0,0,1.19958076776829,0,0
0,0,3.24557737478226,0,0,4.379714057464919
0,3.24557737478226,0,0,1.1087336700862,0.1886943311977607
1.19958076776829,0,0,0,0,0
0,0,1.1087336700862,0,0,0.9146123470745698
0,4.379714057464919,0.1886943311977607,0,0.9146123470745698,0
0,0,0,0.6165946741758277,0,0
0,0,3.658611928293352,0,0,2.750781714492111
0,3.658611928293352,0,0,0.5870882542790296,4.425840041012377
0.6165946741758277,0,0,0,0,0
0,0,0.5870882542790296,0,0,1.199660052843587
0,2.750781714492111,4.425840041012377,0,1.199660052843587,0
0,0,0,0.9195389414120836,0,0
0,0,3.238729815681534,0,0,3.112375430006137
0,3.238729815681534,0,0,1.483379366091635,4.566434138196195
0.9195389414120836,0,0,0,0,0
0,0,1.483379366091635,0,0,4.432559665380507
0,3.112375430006137,4.566434138196195,0,4.432559665380507,0
0,0,0,1.199762628324514,0,0
0,0,2.254618532154725,0,0,2.935223522657084
0,2.254618532154725,0,0,1.593891509629412,3.98091936792606
1.199762628324514,0,0,0,0,0
0,0,1.593891509629412,0,0,0.1433707623205305
0,2.935223522657084,3.98091936792606,0,0.1433707623205305,0
0,0,0,2.086335345421848,0,0
0,0,2.735044461431725,0,0,1.038711463665142
0,2.735044461431725,0,0,2.120833798569036,0.4935613932778715
2.086335345421848,0,0,0,0,0
0,0,2.120833798569036,0,0,2.449506942561119
0,1.038711463665142,0.4935613932778715,0,2.449506942561119,0
0,0,0,0.2482721516287106,0,0
0,0,1.481604028038866,0,0,1.506231651397453
0,1.481604028038866,0,0,2.539291423305591,1.30935591935358
0.2482721516287106,0,0,0,0,0
0,0,2.539291423305591,0,0,0.8396357284112838
0,1.506231651397453,1.30935591935358,0,0.8396357284112838,0
0,0,0,4.513580549576405,0,0
0,0,3.723464035370781,0,0,2.354616742587953
0,3.723464035370781,0,0,0.4275789854502199,1.676784199813983
4.513580549576405,0,0,0,0,0
0,0,0.4275789854502199,0,0,4.893403248205794
0,2.354616742587953,1.676784199813983,0,4.893403248205794,0
0,0,0,4.72393594860823,0,0
0,0,0.9447750751627226,0,0,1.152440801057792
0,0.9447750751627226,0,0,1.312411173491663,3.39863975688669
4.72393594860823,0,0,0,0,0
0,0,1.312411173491663,0,0,3.56347235839457
0,1.152440801057792,3.39863975688669,0,3.56347235839457,0
0,0,0,2.4543204623404,0,0
