5
20
0.3033704468511834
0.1312691356667813
0.23636802805068
0.2882358689177644
0.04075652051359102
0,0,2.734407596024919,0,0,0,0,0.2308569531557697,4.117289141636463,0,0,0,2.491820259910715,0,0,1.287541270618682,0,1.255419289880155,0,0
0,0,0.2697505933330357,0,1.685613221994408,3.971422703419535,2.642665677531064,3.009909707008183,3.270395492383911,0,4.129084887447737,0,3.874552323557512,0,4.553237972147615,1.31901458260995,0.6803427935433187,0,2.566247699335267,0.3798334584542096
2.734407596024919,0.2697505933330357,0,0.6165946741758277,1.199762628324514,0.2482721516287106,0,0.5560137764689371,0,0,0,0,0,0,0,0,0,0,4.61689821051622,0.9240816006206803
0,0,0.6165946741758277,0,0,0,1.593891509629412,2.539291423305591,1.312411173491663,0,2.294244140899655,0,0,0,3.606137492908701,3.268786743342798,3.895258616156376,0,3.720371301837312,0
0,1.685613221994408,1.199762628324514,0,0,0,0.8396357284112838,0,0.3572273230032119,0,0,4.126568977010228,0.6658550380358086,1.954689011618678,0,0,0.5310817246433192,0.9905920127148732,1.697467066953788,0
0,3.971422703419535,0.2482721516287106,0,0,0,0,0,0,1.844582730319475,4.908189754853749,4.277614029229556,0,0,0,0,0,0.4711466944386733,0,1.597998675902481
0,2.642665677531064,0,1.593891509629412,0.8396357284112838,0,0,0,0,1.332357453895362,1.405026512669354,2.635713708803261,4.376857993020924,0,3.359040827071076,0,3.90259826365679,0,2.121745199076876,3.850798643043047
0.2308569531557697,3.009909707008183,0.5560137764689371,2.539291423305591,0,0,0,0,3.923696473803708,0.1788136663455897,3.608790166955512,0.7636060021911589,3.036946068841737,3.692134199884708,4.587121710246912,3.827500083107192,1.437490865330656,2.881046903315035,0,0
4.117289141636463,3.270395492383911,0,1.312411173491663,0.3572273230032119,0,0,3.923696473803708,0,0,0,0,0,0,0.3179568548755285,2.241864560332476,3.817523204244067,0,0,3.35715569837013
0,0,0,0,0,1.844582730319475,1.332357453895362,0.1788136663455897,0,0,0,3.774666336155896,2.212011565009717,0,0.09788811776659356,2.121547484165687,0.9852689904772788,0,0,3.356321852258699
0,4.129084887447737,0,2.294244140899655,0,4.908189754853749,1.405026512669354,3.608790166955512,0,0,0,4.167502977944876,0,0,0,0,0,0,0,0
0,0,0,0,4.126568977010228,4.277614029229556,2.635713708803261,0.7636060021911589,0,3.774666336155896,4.167502977944876,0,3.129798925857916,0,0,0,0.247662895210306,0.9625519803103738,1.027470854538399,0.9453608723630691
2.491820259910715,3.874552323557512,0,0,0.6658550380358086,0,4.376857993020924,3.036946068841737,0,2.212011565009717,0,3.129798925857916,0,3.17598958429941,2.692983390226702,0,0,1.029877577661217,0,0
0,0,0,0,1.954689011618678,0,0,3.692134199884708,0,0,0,0,3.17598958429941,0,0,1.992947483679215,0.1544477437247577,0,4.211033062096672,0
0,4.553237972147615,0,3.606137492908701,0,0,3.359040827071076,4.587121710246912,0.3179568548755285,0.09788811776659356,0,0,2.692983390226702,0,0,0,0,0,0.8783451483783039,4.52576779502232
1.287541270618682,1.31901458260995,0,3.268786743342798,0,0,0,3.827500083107192,2.241864560332476,2.121547484165687,0,0,0,1.992947483679215,0,0,0,0,0,0
0,0.6803427935433187,0,3.895258616156376,0.5310817246433192,0,3.90259826365679,1.437490865330656,3.817523204244067,0.9852689904772788,0,0.247662895210306,0,0.1544477437247577,0,0,0,0,0,0
