5
10
0.2626703306501732
0.2955103893361744
0.0001560982221266057
0.258613703002783
0.1830494787887429
0,0,0,3.90259826365679,0,2.121745199076876,3.850798643043047,3.923696473803708,0.1788136663455897,3.608790166955512
0,0,0.7636060021911589,3.036946068841737,3.692134199884708,4.587121710246912,3.827500083107192,1.437490865330656,2.881046903315035,0
0,0.7636060021911589,0,0,0,0,0,0,0,0.3179568548755285
3.90259826365679,3.036946068841737,0,0,2.241864560332476,3.817523204244067,0,0,3.35715569837013,0
0,3.692134199884708,0,2.241864560332476,0,3.774666336155896,2.212011565009717,0,0.09788811776659356,2.121547484165687
2.121745199076876,4.587121710246912,0,3.817523204244067,3.774666336155896,0,0.9852689904772788,0,0,3.356321852258699
3.850798643043047,3.827500083107192,0,0,2.212011565009717,0.9852689904772788,0,4.167502977944876,0,0
3.923696473803708,1.437490865330656,0,0,0,0,4.167502977944876,0,0,0
0.1788136663455897,2.881046903315035,0,3.35715569837013,0.09788811776659356,0,0,0,0,0
3.608790166955512,0,0.3179568548755285,0,2.121547484165687,3.356321852258699,0,0,0,0
0,4.788469699207917,0.3399638423500528,0,0.03357657159238747,0,0,0,0,0
4.788469699207917,0,0,0,0,0,0,0,0,2.732965572951614
0.3399638423500528,0,0,4.725870565547007,2.25068848482948,2.080792949848982,2.703696685622048,3.227759374862618,3.605233102899057,0
0,0,4.725870565547007,0,0,0,3.859901927771225,0.4691001338743278,0,2.600262336951934
0.03357657159238747,0,2.25068848482948,0,0,0,0,1.796141052009303,0,0
0,0,2.080792949848982,0,0,0,0,2.149607046916332,3.775385495035418,0
0,0,2.703696685622048,3.859901927771225,0,0,0,0,0.8362677274736086,0.7737617432802235
0,0,3.227759374862618,0.4691001338743278,1.796141052009303,2.149607046916332,0,0,1.592621226994961,2.475885095448303
0,0,3.605233102899057,0,0,3.775385495035418,0.8362677274736086,1.592621226994961,0,2.802797636774424
0,2.732965572951614,0,2.600262336951934,0,0,0.7737617432802235,2.475885095448303,2.802797636774424,0
0,1.203535177400801,1.273950782985027,0,3.010852437908976,0,0,0,0,0
1.203535177400801,0,0,0,0,0,0,0,0,2.128644209355939
1.273950782985027,0,0,1.044674612130114,2.293627468244339,4.209645763456545,4.349705161790037,2.397316124744439,2.612476528885511,0
0,0,1.044674612130114,0,0,0,4.664267851394098,2.627022019296679,0,1.738563356387626
3.010852437908976,0,2.293627468244339,0,0,0,0,3.681700371506009,0,0
0,0,4.209645763456545,0,0,0,0,4.438854771281769,1.886977724175514,0
0,0,4.349705161790037,4.664267851394098,0,0,0,0,4.309902393510361,0.9993141142872602
0,0,2.397316124744439,2.627022019296679,3.681700371506009,4.438854771281769,0,0,2.670320636853632,0.9485520300879008
0,0,2.612476528885511,0,0,1.886977724175514,4.309902393510361,2.670320636853632,0,4.648044333783316
0,2.128644209355939,0,1.738563356387626,0,0,0.9993141142872602,0.9485520300879008,4.648044333783316,0
0,3.380611519318759,1.120200154121094,0,1.933855972604923,0,0,0,0,0
3.380611519318759,0,0,0,0,0,0,0,0,3.222213907156682
