5
40
0.3526230914009191
0.05648894729022067
0.06105556266092848
0.273063536712257
0.2567688619356746
0,0,0,0.6673749529214829,0,1.369171507721342,0,0,2.112656941342414,0.1131399337795336,4.619781678625719,0,3.92013923134358,2.32399006436883,4.431957354441475,0,0,0.7647639499092157,0,0,4.853494865880601,0,0,1.629988349858368,2.791492457654531,0.3448892310542917,4.737191313143609,0,0,3.201049230824549,0,1.906445040136686,0,3.511554591793183,3.054603401396772,1.244733374066779,0,0,0,4.52141245816606
0,0,0,3.172308483852203,0,2.557645460997129,0,0,0,1.097355722249521,4.751976675659528,0.5733421659142068,1.081136646381158,3.21224632790045,0,0,0,0.6150850842872668,0,0.1702859224060771,0.3869502351646276,0,0,4.433503814197875,0.6543827388005896,0,0,4.793567979449456,0,0,0,4.484145036321904,0,2.182759488711529,0,0,0,0,0,4.200819686946938
0,0,0,1.893960375309893,0.7646058939237388,0,0,0.962900434032628,0,0,0.3102124625476443,2.253070361437179,0,0,2.058451131257065,0,0,0,0,4.871906615168516,0,0.7149527704457226,0,0,0,4.404195637298688,2.995712546542967,0.7759933313431278,0,0,0,0,0,1.237730012567322,2.663917188484743,3.865574061361893,0,1.552346777535011,0,1.299945581612361
0.6673749529214829,3.172308483852203,1.893960375309893,0,0,0,0,4.199182113999055,3.158111891748315,0,0,0,3.125100009180039,0,3.204585175698695,4.128104059444066,0,0,0,3.111524923575619,0,0,0,0,0.07228373558145818,0.6735101431318513,2.861374650892885,0,0,0.8273529768411664,4.776848826387782,0,0,0,2.351856676155013,0,0,0,2.982258709860186,0
0,0,0.7646058939237388,0,0,0,0,0,0,0.005044392535062392,0,3.126212993901054,0.03831222750202035,0,3.917097152196394,0,0,2.738213711366381,1.991359972625648,0,0,4.852275436359132,0,0.6600543720448782,0.3107352580868394,0,4.152798693676521,0,1.835545219270999,1.730701008487258,1.935321570719565,3.20038644572713,0,3.051751310564716,0,3.65639352662873,0,2.701075435214532,0,3.031778600660675
1.369171507721342,2.557645460997129,0,0,0,0,0,2.735305529891031,0,1.490664255920083,0,0,0.8443998567212618,0,0,0,0.9493123890123512,0,0,0.3811902377371656,0,1.007921636226247,1.618945769988818,0,0,4.08588207612169,4.863024660883603,0,3.899734552144741,0,0,0,3.629348790739511,1.363406134270712,3.320091129057157,0,0,0,0.5983247055147733,0
0,0,0,0,0,0,0,0.1584383100095388,0,0,0,0,0,2.787515265545337,0.7953641126286864,0,4.637427664460583,0,0,0,1.965517173028445,1.021084606970881,0,0,0,4.029738301593488,0,1.331107187835797,2.164526640593843,0.668572541830843,2.534302556212706,3.423444002098507,2.178315399187642,0,0,0.1975315212581441,2.781824875468457,0,2.29033469000459,3.786365814919094
0,0,0.962900434032628,4.199182113999055,0,2.735305529891031,0.1584383100095388,0,0,0,3.659750645799898,1.401985028447716,2.735479798382735,0,0,0,0,2.887900306347223,0,2.295111970392596,1.926760525876024,1.437920276246569,0,3.187613196699988,4.52765674034301,0.7702916375843116,0,0,2.308320534673331,1.590828582698917,1.179474600482624,3.292267279780114,4.013313002726479,1.636959394402748,0,0,0,0,0.6949444484986994,0
2.112656941342414,0,0,3.158111891748315,0,0,0,0,0,2.813179162596164,0,0,0,3.605781549588563,2.974309591343203,0,0,0,0,0,0,0,4.030520937245849,0,0,0.863781471490786,4.005550494958953,3.878128615739422,0,0,0,0.9365911905661928,0,0,2.585492487044454,0,3.335951987206602,2.992813820199612,2.181885533407605,1.145114733964939
0.1131399337795336,1.097355722249521,0,0,0.005044392535062392,1.490664255920083,0,0,2.813179162596164,0,2.556926160300409,1.730548954480218,0,4.108950696595219,0,3.900967396157584,0,0.07192700284532672,2.955340874732552,4.633103012418699,1.877093918233265,0,1.582388933835412,3.147315655208627,3.36997461018919,1.527729012994888,0,0,0,3.20173456242293,0,0,0,0,3.750579004081782,1.923930613566114,1.06845745411444,0,2.704736121060711,0
