10
30
0.09709983212598142
0.08632558847905294
0.1901153620788629
0.0677169555979658
0.0528408787796115
0.005043201767662053
0.1586090712840478
0.0007422074449752957
0.1707946418441531
0.1707122605976872
0,2.949927180189357,0,0,4.422449423263131,0,4.599731594870989,2.822651891357997,1.856803786713637,3.436253213492266,0,0,3.974974032261659,0,2.5752769954326,2.229417013612429,0,0,3.944433744491571,2.777887986108294,0.2920797294074423,4.197968393996136,0,2.059777118008279,3.753352049368003,2.158421839479661,0,0.5151995873323251,1.887207697987355,3.978097814386965
2.949927180189357,0,0,1.460889392476119,4.663506123882533,0,1.56298188921431,0.747653688247118,4.165170253778903,0.346204815327682,0.6107567114002665,0.4560710550454011,0,3.575284625129137,1.824366296818087,0,2.29150465526182,0,0,0,0.5042910494231623,1.195170367627036,2.791311451470417,0,0,0,0,2.877583366653191,0,0
0,0,0,0,4.740511181227346,2.661310489021965,0,0,3.995170152976439,2.462602807273087,2.863216926909705,0,4.306903566102896,0,2.098779199232009,0,0,0,3.694118434131595,1.902581500870877,1.472627032714078,2.31737507706127,0,0.1063143842312247,4.657394156365547,0,1.600714561966251,0.9062561163814165,2.968623164803603,0
0,1.460889392476119,0,0,0,0,0,4.809981042318243,0,0,3.906716560497531,0,0,0,0,0,3.500468023016549,4.132336693597669,0,0,0,0,0,1.483981386924752,4.589209066046037,0,0,0.8177959694987169,0,3.307963653381159
4.422449423263131,4.663506123882533,4.740511181227346,0,0,0,0,0,0,0,0,1.181371135652648,1.29843156294253,0,4.644678326375157,1.115419725363989,1.300878270559989,0,0.4831331152168861,4.119418249323515,0,0,0.6350694680883762,0,4.738381796981683,4.530753170579529,3.312701865564094,0,0,1.871800690465193
0,0,2.661310489021965,0,0,0,4.152404583401037,1.405151385804593,0,1.53599040758346,0.2438269651898745,1.834855424581388,0,0,0,1.199772915007815,0,2.317534329380981,3.783866938433006,0,0.7503159476021881,2.97194727580726,0.3131279956915684,3.871300639726257,0,0.1892987530023477,2.5786777301186,4.975977570528076,0.7571982351607781,0
4.599731594870989,1.56298188921431,0,0,0,4.152404583401037,0,2.991327181343877,0,0.2236054105641633,0,1.741103902964176,0,0,0,0,4.945803604151095,0,1.70506521546237,0.4664481271172083,0,0.7627004775156215,0,4.421803229737392,0,2.093442260226314,0,0,0,0
2.822651891357997,0.747653688247118,0,4.809981042318243,0,1.405151385804593,2.991327181343877,0,4.067621404678428,0.1113196802800742,1.490311180725472,0,0,0,0,2.326304259858452,2.533648225309919,0.8326234793621712,0,4.790991985573598,0.748320526516742,0.56548338283817,0,1.69473662144795,0,0,0,0,0,0
1.856803786713637,4.165170253778903,3.995170152976439,0,0,0,0,4.067621404678428,0,3.083499471683946,3.388002620238668,1.133037557480776,0,0.6529462710476891,4.155550773619265,3.693838569042925,3.657353577419102,3.571947635418927,4.920223689949986,0,4.502303479756662,0,2.849157468965848,0,2.126023446712132,0,3.188670086393025,0,2.54066003662959,0
3.436253213492266,0.346204815327682,2.462602807273087,0,0,1.53599040758346,0.2236054105641633,0.1113196802800742,3.083499471683946,0,0,0.3564260556473409,0,0.9797144478956993,0,4.528358263089382,0,0.1247467299102406,0,2.965515924776246,0,0,2.800567220015033,2.41558829109267,1.542349166321504,1.717593004646145,0,0,0,0
