5
8
0.04058484257377032
0.1245711381538827
0.3801525971881829
0.01386761750665652
0.4408238045775076
0,0,4.553237972147615,1.31901458260995,0.6803427935433187,0,2.566247699335267,0.3798334584542096
0,0,0.6165946741758277,1.199762628324514,0.2482721516287106,0,0.5560137764689371,0
4.553237972147615,0.6165946741758277,0,0,0,0,0,0
1.31901458260995,1.199762628324514,0,0,0,0,0,0
0.6803427935433187,0.2482721516287106,0,0,0,4.61689821051622,0.9240816006206803,0
0,0,0,0,4.61689821051622,0,0,1.593891509629412
2.566247699335267,0.5560137764689371,0,0,0.9240816006206803,0,0,2.539291423305591
0.3798334584542096,0,0,0,0,1.593891509629412,2.539291423305591,0
0,4.343473526817548,0,0,0,2.898522936827851,0,0
4.343473526817548,0,0,0,0,4.72393594860823,0,1.948694184806267
0,0,0,4.780672701149012,0.07701718825777526,2.254618532154725,0.9175557786863486,3.878563393042012
0,0,4.780672701149012,0,2.553857820860548,2.664127943997274,2.935223522657084,0.9738214478352464
0,0,0.07701718825777526,2.553857820860548,0,0,0,4.898741891780426
2.898522936827851,4.72393594860823,2.254618532154725,2.664127943997274,0,0,1.311058738904227,0
0,0,0.9175557786863486,2.935223522657084,0,1.311058738904227,0,0
0,1.948694184806267,3.878563393042012,0.9738214478352464,4.898741891780426,0,0,0
0,0.4221792275545516,0,0,0,2.74930100918166,0,0
0.4221792275545516,0,0,0,0,2.4543204623404,0,1.208456429569164
0,0,0,2.876042975392328,0.2151190082890392,2.735044461431725,1.842422982451682,2.433958162015862
0,0,2.876042975392328,0,4.08813854161131,1.753635517884417,1.038711463665142,1.129608904861994
0,0,0.2151190082890392,4.08813854161131,0,0,0,2.194349865630516
2.74930100918166,2.4543204623404,2.735044461431725,1.753635517884417,0,0,3.014215446910415,0
0,0,1.842422982451682,1.038711463665142,0,3.014215446910415,0,0
0,1.208456429569164,2.433958162015862,1.129608904861994,2.194349865630516,0,0,0
0,1.998913245494482,0,0,0,0.7247739911186341,0,0
1.998913245494482,0,0,0,0,2.446263192000094,0,2.019560727940574
0,0,0,0.2988977147357791,0.8449501473135218,1.481604028038866,3.128092803648452,2.179292942904596
0,0,0.2988977147357791,0,3.974157084417265,4.695007809999434,1.506231651397453,0.8535402357392929
0,0,0.8449501473135218,3.974157084417265,0,0,0,0.5555961172029938
0.7247739911186341,2.446263192000094,1.481604028038866,4.695007809999434,0,0,3.556078902168415,0
0,0,3.128092803648452,1.506231651397453,0,3.556078902168415,0,0
0,2.019560727940574,2.179292942904596,0.8535402357392929,0.5555961172029938,0,0,0
0,1.299352014253271,0,0,0,4.265155588609469,0,0
1.299352014253271,0,0,0,0,1.688597049106886,0,0.482272625841943
0,0,0,1.173899566862032,3.24557737478226,3.723464035370781,3.901137175756884,2.233918747149031
0,0,1.173899566862032,0,3.221590650968458,4.379714057464919,2.354616742587953,1.138321489082768
0,0,3.24557737478226,3.221590650968458,0,0,0,1.290323479560335
4.265155588609469,1.688597049106886,3.723464035370781,4.379714057464919,0,0,1.1087336700862,0
0,0,3.901137175756884,2.354616742587953,0,1.1087336700862,0,0
0,0.482272625841943,2.233918747149031,1.138321489082768,1.290323479560335,0,0,0
0,4.000342401121538,0,0,0,3.11027565742533,0,0
4.000342401121538,0,0,0,0,4.50026923208831,0,0.6598664630316753
0,0,0,1.765792856110355,3.658611928293352,0.9447750751627226,0.4056288443289263,1.531747360082787
0,0,1.765792856110355,0,1.893046913301342,2.750781714492111,1.152440801057792,2.178493420519496
0,0,3.658611928293352,1.893046913301342,0,0,0,2.04359923056276
3.11027565742533,4.50026923208831,0.9447750751627226,2.750781714492111,0,0,0.5870882542790296,0
0,0,0.4056288443289263,1.152440801057792,0,0.5870882542790296,0,0
0,0.6598664630316753,1.531747360082787,2.178493420519496,2.04359923056276,0,0,0
