25
4
0.05405718995441591
0.05867980517489844
0.03533734804136617
0.006574365646656481
0.01795936016540409
0.07163582747928798
0.01195147153573984
0.06477133753911384
0.04222383474345445
0.07812987589721254
0.006131544516757345
0.03472060325039666
0.008365101184827122
0.07544459241161226
0.0003634762953555156
0.06077858489298928
0.06410357769305897
0.0681343681630148
0.006622560202883289
0.03135616923956189
0.02038242617708627
0.06275180457605736
0.03383709877535904
0.07142486086600616
0.01426281557748421
0,0,0,0
0,0,0,3.009909707008183
0,0,0,3.270395492383911
0,3.009909707008183,3.270395492383911,0
0,4.528959685378096,1.961135097670841,0.8130586759731528
4.528959685378096,0,2.366444244513646,0
1.961135097670841,2.366444244513646,0,0
0.8130586759731528,0,0,0
0,0.6349340814675303,3.277389450887783,0.5949884077918832
0.6349340814675303,0,1.758297535314984,0
3.277389450887783,1.758297535314984,0,0
0.5949884077918832,0,0,0
0,4.566879280695097,0.8559334390578088,2.491820259910715
4.566879280695097,0,4.154143139481454,0
0.8559334390578088,4.154143139481454,0,0
2.491820259910715,0,0,0
0,3.161796231127048,3.530230440098044,4.798719792580405
3.161796231127048,0,2.926320455763621,0
3.530230440098044,2.926320455763621,0,0
4.798719792580405,0,0,0
0,0.4877020249970476,0.1591642318871034,1.701928633330666
0.4877020249970476,0,2.748618041455698,0
0.1591642318871034,2.748618041455698,0,0
1.701928633330666,0,0,0
0,1.392491094335242,1.38461492480445,2.926338754898887
1.392491094335242,0,4.585968319149051,0
1.38461492480445,4.585968319149051,0,0
2.926338754898887,0,0,0
0,2.734407596024919,0.2308569531557697,1.119059697455685
2.734407596024919,0,1.429195094101868,0
0.2308569531557697,1.429195094101868,0,0
1.119059697455685,0,0,0
0,4.787534177171488,0.4856589061792377,3.756335296528264
4.787534177171488,0,3.786001145553606,0
0.4856589061792377,3.786001145553606,0,0
3.756335296528264,0,0,0
0,4.824442675996383,4.117289141636463,1.275475577296346
4.824442675996383,0,3.768645471392476,0
4.117289141636463,3.768645471392476,0,0
1.275475577296346,0,0,0
0,0.7880654083877414,3.474143114879085,2.529785258325712
0.7880654083877414,0,1.902229234876783,0
3.474143114879085,1.902229234876783,0,0
2.529785258325712,0,0,0
0,4.852963908803078,1.585497400304303,3.49538361328343
4.852963908803078,0,2.839108203626106,0
1.585497400304303,2.839108203626106,0,0
3.49538361328343,0,0,0
0,4.785834741214728,4.751110244191775,4.454516262678992
4.785834741214728,0,0.3792714478153181,0
4.751110244191775,0.3792714478153181,0,0
4.454516262678992,0,0,0
0,2.426878243614206,0.1722304025145438,4.796457126027222
2.426878243614206,0,0.2697505933330357,0
0.1722304025145438,0.2697505933330357,0,0
4.796457126027222,0,0,0
0,4.001402344444001,2.193721798281991,2.736077649819015
4.001402344444001,0,2.653987765044863,0
2.193721798281991,2.653987765044863,0,0
2.736077649819015,0,0,0
0,0.7094316931360767,1.907792285465042,0.6931222141433957
0.7094316931360767,0,3.895836150510056,0
1.907792285465042,3.895836150510056,0,0
0.6931222141433957,0,0,0
0,2.108806413131375,3.827583940745012,0.7464700277952874
2.108806413131375,0,4.670053421145915,0
3.827583940745012,4.670053421145915,0,0
0.7464700277952874,0,0,0
0,4.578677625945335,3.975999505685316,1.287541270618682
4.578677625945335,0,0.6495310423686507,0
3.975999505685316,0.6495310423686507,0,0
1.287541270618682,0,0,0
0,3.961036647797772,0.934363022771893,4.203586279918313
3.961036647797772,0,2.844118304360963,0
0.934363022771893,2.844118304360963,0,0
4.203586279918313,0,0,0
0,4.797462131964515,2.448821978941155,1.271410894857655
4.797462131964515,0,2.346953205291029,0
2.448821978941155,2.346953205291029,0,0
1.271410894857655,0,0,0
0,3.278703495782934,2.227931003554497,4.071424130344082
3.278703495782934,0,0.05951034750620698,0
2.227931003554497,0.05951034750620698,0,0
4.071424130344082,0,0,0
0,0.1785583928709478,3.231565050556323,1.217624843624947
0.1785583928709478,0,1.685613221994408,0
3.231565050556323,1.685613221994408,0,0
1.217624843624947,0,0,0
0,4.245646529343886,3.546824154290363,4.646318115936139
4.245646529343886,0,0.8109115409662138,0
3.546824154290363,0.8109115409662138,0,0
4.646318115936139,0,0,0
0,4.669966238787753,3.773433409911804,1.749918829924044
4.669966238787753,0,3.971422703419535,0
3.773433409911804,3.971422703419535,0,0
1.749918829924044,0,0,0
0,3.393675774288867,1.380125384992892,0.9829762521560409
3.393675774288867,0,1.556075210224024,0
1.380125384992892,1.556075210224024,0,0
0.9829762521560409,0,0,0
0,3.788700652891667,3.398513384268374,1.255419289880155
3.788700652891667,0,2.642665677531064,0
3.398513384268374,2.642665677531064,0,0
1.255419289880155,0,0,0
