10
6
0.1757707806841239
0.04504964368715482
0.07404757176627018
0.05264951173237342
0.05181277369368549
0.08681158367378956
0.2338257436431961
0.1251289406905153
0.1072979399253123
0.04760551050357916
0,0,0,1.967057531837882,0,0
0,0,3.250590126988885,0,0,3.745798645340046
0,3.250590126988885,0,4.731624949027413,0,1.158958058315585
1.967057531837882,0,4.731624949027413,0,3.525387375563944,0
0,0,0,3.525387375563944,0,0
0,3.745798645340046,1.158958058315585,0,0,0
0,0.5493085287534288,1.276851489722217,0,3.384355467192095,0.1646994637493832
0.5493085287534288,0,0,0.3798368064706781,4.011307848821444,0
1.276851489722217,0,0,0,2.794102752547801,0
0,0.3798368064706781,0,0,0,3.783153504471838
3.384355467192095,4.011307848821444,2.794102752547801,0,0,2.702752125851222
0.1646994637493832,0,0,3.783153504471838,2.702752125851222,0
0,0.5487118429695181,0.4433292001614153,0,1.038015171899902,0.2693146321777806
0.5487118429695181,0,0,2.935095835413859,2.12113354951653,0
0.4433292001614153,0,0,0,0.9192147223288732,0
0,2.935095835413859,0,0,0,4.97740529277629
1.038015171899902,2.12113354951653,0.9192147223288732,0,0,2.159903054283414
0.2693146321777806,0,0,4.97740529277629,2.159903054283414,0
0,1.349418318522004,4.191277937686129,0,1.590523630751316,4.025316142794511
1.349418318522004,0,0,2.0694324888668,3.64431934025687,0
4.191277937686129,0,0,0,2.489744075094735,0
0,2.0694324888668,0,0,0,4.81215702183317
1.590523630751316,3.64431934025687,2.489744075094735,0,0,2.713334937181708
4.025316142794511,0,0,4.81215702183317,2.713334937181708,0
0,2.623186726981555,2.923593096316602,0,0.6690549267806301,2.256874273517241
2.623186726981555,0,0,1.545682132331335,2.491767912617759,0
2.923593096316602,0,0,0,2.589228001170254,0
0,1.545682132331335,0,0,0,2.675335526280785
0.6690549267806301,2.491767912617759,2.589228001170254,0,0,3.562074028947608
2.256874273517241,0,0,2.675335526280785,3.562074028947608,0
0,4.863255384887485,4.740543676980111,0,3.357314447390154,1.913231147799793
4.863255384887485,0,0,1.319170207633976,4.044951335995224,0
4.740543676980111,0,0,0,4.971215053220251,0
0,1.319170207633976,0,0,0,4.819350649858572
3.357314447390154,4.044951335995224,4.971215053220251,0,0,0.08337356470116242
1.913231147799793,0,0,4.819350649858572,0.08337356470116242,0
0,3.552043426390847,0.3051446459625462,0,2.854955377312028,3.948218518448454
3.552043426390847,0,0,3.79383132540102,1.78254466740523,0
0.3051446459625462,0,0,0,4.274258415453375,0
0,3.79383132540102,0,0,0,0.5781293959062961
2.854955377312028,1.78254466740523,4.274258415453375,0,0,4.004604410289241
3.948218518448454,0,0,0.5781293959062961,4.004604410289241,0
0,1.559299725737664,2.923206516775553,0,0.8488353301324425,1.82143434749897
1.559299725737664,0,0,4.97607990564876,0.3662171724490371,0
2.923206516775553,0,0,0,4.812019698559854,0
0,4.97607990564876,0,0,0,0.2572414661510264
0.8488353301324425,0.3662171724490371,4.812019698559854,0,0,0.7125466246189527
1.82143434749897,0,0,0.2572414661510264,0.7125466246189527,0
0,1.457285638238637,1.425540428293209,0,0.7382788857586842,2.661749674994552
1.457285638238637,0,0,0.9328572207068458,2.954957276374246,0
1.425540428293209,0,0,0,3.394705044885166,0
0,0.9328572207068458,0,0,0,1.521744728182867
0.7382788857586842,2.954957276374246,3.394705044885166,0,0,2.392372364514316
2.661749674994552,0,0,1.521744728182867,2.392372364514316,0
0,4.251786686873107,4.138660867241316,0,2.380398591337282,3.558283529906332
4.251786686873107,0,0,3.905726342673823,4.550939153640706,0
4.138660867241316,0,0,0,2.017506944021803,0
0,3.905726342673823,0,0,0,2.900959165713562
2.380398591337282,4.550939153640706,2.017506944021803,0,0,1.284176770898168
3.558283529906332,0,0,2.900959165713562,1.284176770898168,0
0,4.558237120039267,0.9549322034869889,0,4.540512082534749,4.357382589979234
4.558237120039267,0,0,0.9789899051336598,0.9688296808330515,0
0.9549322034869889,0,0,0,4.674895430890259,0
0,0.9789899051336598,0,0,0,2.654822261691407
4.540512082534749,0.9688296808330515,4.674895430890259,0,0,1.845458444124303
4.357382589979234,0,0,2.654822261691407,1.845458444124303,0
