10
8
0.122409188100429
0.08884976170622849
0.05529727056356207
0.1361176599708907
0.09036620204867216
0.1565940852954788
0.1460116150210644
0.05830166479150526
0.08935712984731986
0.05669542265484919
0,0,2.983235522226231,0,0.04666256013884706,0,2.182773911861341,0.2481595075969512
0,0,2.970185157220606,4.206845509860718,0,3.578177020837368,0,1.161200729808963
2.983235522226231,2.970185157220606,0,3.037163052009276,2.037297539391995,0,0,4.095002919634204
0,4.206845509860718,3.037163052009276,0,0,0,0,0.4731443493108273
0.04666256013884706,0,2.037297539391995,0,0,3.847984646361675,3.701827348121312,0
0,3.578177020837368,0,0,3.847984646361675,0,0,0
2.182773911861341,0,0,0,3.701827348121312,0,0,3.737668308691515
0.2481595075969512,1.161200729808963,4.095002919634204,0.4731443493108273,0,0,3.737668308691515,0
0,2.037278689013101,0,3.510332246798379,0,3.21370869566552,0,0
2.037278689013101,0,0,0,4.818061004756774,0,2.166494886045594,0
0,0,0,0,0,2.740663887382937,1.416339492460684,0
3.510332246798379,0,0,0,3.692802108053239,4.660916775235252,0.7741438537555284,0
0,4.818061004756774,0,3.692802108053239,0,0,0,4.120391066831901
3.21370869566552,0,2.740663887382937,4.660916775235252,0,0,1.168265727211925,3.009898831377551
0,2.166494886045594,1.416339492460684,0.7741438537555284,0,1.168265727211925,0,0
0,0,0,0,4.120391066831901,3.009898831377551,0,0
0,4.222436982417241,0,1.887275510354324,0,0.007095291012014782,0,0
4.222436982417241,0,0,0,2.44449893080302,0,4.421213913155469,0
0,0,0,0,0,1.845015383558086,0.6689024999721155,0
1.887275510354324,0,0,0,4.02556210353477,4.175441177796756,0.7195416433743396,0
0,2.44449893080302,0,4.02556210353477,0,0,0,4.139887745697434
0.007095291012014782,0,1.845015383558086,4.175441177796756,0,0,2.28212682306556,4.285843545611044
0,4.421213913155469,0.6689024999721155,0.7195416433743396,0,2.28212682306556,0,0
0,0,0,0,4.139887745697434,4.285843545611044,0,0
0,3.076625485654247,0,3.674779627150072,0,0.1519263624745887,0,0
3.076625485654247,0,0,0,1.101550502843165,0,1.965258776884564,0
0,0,0,0,0,1.041729914066734,3.426398422063436,0
3.674779627150072,0,0,0,0.3361132878158929,4.477117581711751,3.029795266618736,0
0,1.101550502843165,0,0.3361132878158929,0,0,0,1.46683967004196
0.1519263624745887,0,1.041729914066734,4.477117581711751,0,0,1.92283447255762,4.941385696290571
0,1.965258776884564,3.426398422063436,3.029795266618736,0,1.92283447255762,0,0
0,0,0,0,1.46683967004196,4.941385696290571,0,0
0,1.883055390163686,0,4.770513932356068,0,1.042351116526599,0,0
1.883055390163686,0,0,0,1.13104320420643,0,0.8948757631386606,0
0,0,0,0,0,2.204716382621617,4.547272778746974,0
4.770513932356068,0,0,0,4.75395158252783,2.912592623340151,1.272404220256842,0
0,1.13104320420643,0,4.75395158252783,0,0,0,1.546846212113745
1.042351116526599,0,2.204716382621617,2.912592623340151,0,0,2.693007193490109,4.647422362128087
0,0.8948757631386606,4.547272778746974,1.272404220256842,0,2.693007193490109,0,0
0,0,0,0,1.546846212113745,4.647422362128087,0,0
0,4.385908746685486,0,2.714065565517756,0,2.274830725010486,0,0
4.385908746685486,0,0,0,2.683939022564129,0,3.166667901600608,0
0,0,0,0,0,4.780980760879389,3.054344911916216,0
2.714065565517756,0,0,0,2.487885055110803,2.913734031808957,1.62077102502911,0
0,2.683939022564129,0,2.487885055110803,0,0,0,2.615148992209965
2.274830725010486,0,4.780980760879389,2.913734031808957,0,0,4.958518604809774,2.047574667194076
0,3.166667901600608,3.054344911916216,1.62077102502911,0,4.958518604809774,0,0
0,0,0,0,2.615148992209965,2.047574667194076,0,0
0,3.924262136415119,0,2.700529161796829,0,0.6363301666256671,0,0
3.924262136415119,0,0,0,3.810548546055737,0,3.12000277156172,0
0,0,0,0,0,0.6201295832402159,4.499913982164304,0
2.700529161796829,0,0,0,3.77572952350261,4.274629694849775,2.008954589234993,0
0,3.810548546055737,0,3.77572952350261,0,0,0,1.62649496247213
0.6363301666256671,0,0.6201295832402159,4.274629694849775,0,0,3.776102008389151,0.001707311090694552
0,3.12000277156172,4.499913982164304,2.008954589234993,0,3.776102008389151,0,0
0,0,0,0,1.62649496247213,0.001707311090694552,0,0
0,2.324771416572671,0,1.55554819802001,0,0.04323843939045169,0,0
